Entity,Label,Role,Verb,Voice,Sentiment,Uncertainty,Is_Violent,Is_Pronoun,Identity_Group
trump,WEST_ACTORS,PATIENT,use,passive,0.0,0.0,False,False,NAMED_ENTITY
moscow,RU_POLITICAL,AGENT,have,active,0.5257917046546936,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,concern,passive,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,give,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,take,passive,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,take,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,prefer,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,destroy,active,-0.8744601607322693,0.0,True,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,paint,passive,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,develop,active,-0.6482572555541992,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,convince,active,0.537301778793335,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,convince,active,0.537301778793335,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,say,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,start,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,remember,active,0.0,0.0278,False,False,NAMED_ENTITY
usa,WEST_ACTORS,PATIENT,follow,active,0.0,0.0278,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,shock,passive,-0.6721205711364746,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,shock,passive,-0.6721205711364746,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,PATIENT,make,active,0.0,0.0149,False,False,NAMED_ENTITY
they,OUT_GROUP,AGENT,know,active,-0.7109827995300293,0.0,False,True,OUT_GROUP
we,IN_GROUP,PATIENT,accuse,passive,-0.7109827995300293,0.0,False,True,IN_GROUP
un,INTL_ACTORS,AGENT,understand,active,0.0,0.0303,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,remember,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,perform,active,0.0,0.0256,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,get,active,0.0,0.0256,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,send,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,send,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,say,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,own,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,consider,passive,-0.7868185639381409,0.0,False,False,NAMED_ENTITY
they,OUT_GROUP,PATIENT,charge,active,-0.7541024088859558,0.0,False,True,OUT_GROUP
they,OUT_GROUP,PATIENT,blackmail,active,-0.7541024088859558,0.0,False,True,OUT_GROUP
ukraine,UKR_POLITICAL,AGENT,continue,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,tax,passive,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,count,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,count,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,know,active,-0.5229633450508118,0.0411,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,know,active,-0.5229633450508118,0.0411,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,comment,active,-0.5229633450508118,0.0411,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,change,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,wish,active,0.0,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,PATIENT,break,passive,-0.8827953934669495,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,confirm,active,-0.6512885093688965,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,confirm,active,-0.6512885093688965,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,wait,active,0.0,0.0128,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,help,active,0.0,0.0128,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,help,active,0.0,0.0128,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,confirm,active,0.0,0.0128,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,confirm,active,0.0,0.0128,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,work,active,-0.5216459035873413,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,know,active,-0.5216459035873413,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,know,active,-0.5216459035873413,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,hat,active,-0.6319672465324402,0.0154,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,ask,active,-0.6319672465324402,0.0154,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,fire,passive,-0.6319672465324402,0.0154,True,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,fire,passive,-0.6319672465324402,0.0154,True,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,take,active,-0.6319672465324402,0.0154,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,believe,active,0.0,0.0172,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,say,active,-0.7549220323562622,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,PATIENT,understand,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,appear,active,0.0,0.0156,False,False,NAMED_ENTITY
usa,WEST_ACTORS,PATIENT,bring,active,0.0,0.0156,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,lock,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,become,active,0.0,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,PATIENT,understand,active,-0.7611423134803772,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,communicate,active,-0.5593487024307251,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,communicate,active,-0.5593487024307251,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,call,active,-0.7785664796829224,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,conduct,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,discuss,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,find,active,-0.5115812420845032,0.0667,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,unite,active,-0.5115812420845032,0.0667,False,False,NAMED_ENTITY
usa,WEST_ACTORS,PATIENT,unite,active,-0.5115812420845032,0.0667,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,manage,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,late,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,do,active,0.9138618111610413,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,visit,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,become,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,become,active,-0.8744472861289978,0.0769,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,become,active,-0.8744472861289978,0.0769,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,become,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,become,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,become,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,become,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,try,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,ask,passive,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,make,active,-0.8945255875587463,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,assure,active,0.0,0.0323,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,assure,active,0.0,0.0323,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,do,active,0.0,0.0323,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,assure,active,0.0,0.0323,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,assure,active,0.0,0.0323,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,indicate,active,0.0,0.0323,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,make,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,lose,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,lose,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,make,active,-0.8223299980163574,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,protect,active,0.7353906035423279,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,protect,active,0.7353906035423279,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,beat,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,remember,active,-0.7520223259925842,0.0244,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,come,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,judge,active,0.0,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,abandon,active,-0.7166892886161804,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,want,active,-0.5624037981033325,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,remain,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,arm,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,try,active,-0.504211962223053,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,push,active,-0.504211962223053,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,take,active,-0.504211962223053,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,state,active,-0.7020713686943054,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,begin,active,0.0,0.0,False,False,NAMED_ENTITY
nato,WEST_ACTORS,PATIENT,impose,passive,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,take,active,0.7824586033821106,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,take,active,0.7824586033821106,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,comment,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,give,active,0.0,0.0,False,True,IN_GROUP
kiev,UKR_POLITICAL,AGENT,go,active,-0.76019287109375,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,sit,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,agree,active,0.0,0.0588,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,give,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,say,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,remain,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,move,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,come,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,confirm,active,0.0,0.0294,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,include,active,0.0,0.0294,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,say,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,report,active,0.0,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,PATIENT,burn,active,-0.640263020992279,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,tell,active,0.0,0.0435,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,tell,active,0.0,0.0435,False,False,NAMED_ENTITY
they,OUT_GROUP,AGENT,do,active,0.0,0.0435,False,True,OUT_GROUP
russia,RU_POLITICAL,AGENT,agree,active,0.0,0.0435,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,resuscitate,active,0.0,0.0208,False,True,IN_GROUP
zelensky,UKR_POLITICAL,AGENT,bring,active,0.0,0.0208,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,bring,active,0.0,0.0208,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,stag,active,0.0,0.0208,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,stag,active,0.0,0.0208,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,withdraw,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,withdraw,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,say,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,add,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,call,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,demand,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,take,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,take,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,await,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,PATIENT,follow,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,agree,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,increase,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,support,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,comment,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,say,active,0.0,0.0833,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,call,active,0.0,0.0833,False,False,NAMED_ENTITY
putin,RU_POLITICAL,PATIENT,call,active,0.0,0.0833,False,False,NAMED_ENTITY
putin,RU_POLITICAL,PATIENT,answer,active,0.0,0.0833,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,know,active,0.0,0.0233,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,know,active,0.0,0.0233,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,say,active,0.0,0.0233,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,demand,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,admit,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,see,active,0.0,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,imagine,active,0.0,0.05,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,imagine,active,0.0,0.05,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,find,active,0.0,0.05,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,decide,active,0.0,0.05,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,decide,active,0.0,0.05,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,have,active,0.0,0.0,False,True,IN_GROUP
we,IN_GROUP,AGENT,trade,active,-0.7021259069442749,0.0,False,True,IN_GROUP
we,IN_GROUP,AGENT,lose,active,0.0,0.0,False,True,IN_GROUP
trump,WEST_ACTORS,AGENT,agree,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,show,active,-0.51362544298172,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,want,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,contact,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,contact,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,ask,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,threaten,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,say,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,give,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,PATIENT,give,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,speak,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,say,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,say,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,say,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,exist,active,-0.5451832413673401,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,give,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,begin,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,fail,active,0.0,0.0122,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,dream,active,0.0,0.0122,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,dream,active,0.0,0.0122,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,say,active,-0.5958933234214783,0.0213,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,wonder,active,-0.5602777004241943,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,realize,active,-0.5602777004241943,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,receive,active,-0.5602777004241943,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,PATIENT,receive,active,-0.5602777004241943,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,do,active,-0.5602777004241943,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,follow,active,-0.5602777004241943,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,PATIENT,follow,active,-0.5602777004241943,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,tell,active,0.0,0.0175,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,tell,active,0.0,0.0175,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,follow,active,0.0,0.0175,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,follow,active,0.0,0.0175,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,follow,active,0.0,0.0175,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,follow,active,0.0,0.0175,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,follow,active,0.0,0.0175,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,follow,active,0.0,0.0175,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,follow,active,0.0,0.0175,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,follow,active,0.0,0.0175,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,follow,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,follow,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,collapse,active,-0.9113385677337646,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,cease,active,-0.9113385677337646,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,contain,active,-0.9113385677337646,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,call,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,call,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,meet,active,-0.6419999599456787,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,meet,active,-0.6419999599456787,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,show,active,-0.7842289209365845,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,think,active,-0.7842289209365845,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,show,active,-0.7842289209365845,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,end,active,-0.850304901599884,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,show,active,-0.8123750686645508,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,think,active,-0.8123750686645508,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,address,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,ensure,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,achieve,active,0.45283666253089905,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,choose,passive,-0.5234490036964417,0.0,False,False,NAMED_ENTITY
nato,WEST_ACTORS,AGENT,begin,active,0.0,0.0667,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,give,active,-0.8760941624641418,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,give,active,-0.519064724445343,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,give,active,-0.519064724445343,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,show,active,-0.519064724445343,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,discharge,passive,-0.7512180209159851,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,achieve,active,-0.8287063241004944,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,approve,active,-0.5746604800224304,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,earn,active,-0.5746604800224304,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,earn,active,-0.5746604800224304,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,babble,active,-0.5746604800224304,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,get,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,want,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,expect,active,0.0,0.0556,False,True,IN_GROUP
un,INTL_ACTORS,AGENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,fuck,passive,-0.8489884734153748,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,become,active,-0.6764311194419861,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,rely,passive,-0.8117431402206421,0.0435,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,stay,active,0.0,0.0833,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,claim,active,0.0,0.0286,False,False,NAMED_ENTITY
putin,RU_POLITICAL,PATIENT,claim,active,0.0,0.0286,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,understand,active,-0.8488806486129761,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,measure,active,0.7587140202522278,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,measure,active,0.7587140202522278,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,resist,active,-0.568605899810791,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,late,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,late,active,0.0,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,worsen,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,resist,active,-0.6738446354866028,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,begin,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,take,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,host,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,support,active,0.9236642718315125,0.0,False,True,IN_GROUP
russia,RU_POLITICAL,AGENT,lead,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,prevail,active,0.0,0.0588,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,summarize,active,0.0,0.0588,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,isolate,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,isolate,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,continue,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,continue,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,mess,active,-0.862807035446167,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,plan,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,plan,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,split,passive,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,meet,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,enjoy,active,0.5736868977546692,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,enjoy,active,0.5736868977546692,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,receive,active,0.5736868977546692,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,receive,active,0.5736868977546692,0.0,False,False,NAMED_ENTITY
